"","Date","DirRigCount","HorzRigCount","VertRigCount","TotalRigCount","PerDirRig","PercHorzRig","PercVertRig"
"1036","2010-11-05",218,943,522,1683,0.129530600118835,0.560308972073678,0.310160427807487
"1037","2010-11-12",209,940,536,1685,0.124035608308605,0.55786350148368,0.318100890207715
"1038","2010-11-19",213,932,532,1677,0.12701252236136,0.555754323196184,0.317233154442457
"1039","2010-11-24",216,948,523,1687,0.128037937166568,0.561944279786603,0.310017783046829
"1040","2010-12-03",218,966,529,1713,0.127262113251605,0.563922942206655,0.30881494454174
"1041","2010-12-10",225,966,532,1723,0.130586186883343,0.560650029019153,0.308763784097504
"1042","2010-12-17",220,954,535,1709,0.128730251609128,0.558221181977765,0.313048566413107
"1043","2010-12-22",209,959,546,1714,0.12193698949825,0.55950991831972,0.31855309218203
"1044","2010-12-30",212,947,535,1694,0.125147579693034,0.559031877213695,0.31582054309327
"1045","2011-01-07",211,966,523,1700,0.124117647058824,0.568235294117647,0.307647058823529
"1046","2011-01-14",219,967,514,1700,0.128823529411765,0.568823529411765,0.302352941176471
"1047","2011-01-21",233,966,514,1713,0.136018680677175,0.563922942206655,0.300058377116171
"1048","2011-01-28",237,973,522,1732,0.136836027713626,0.561778290993072,0.301385681293303
"1049","2011-02-04",229,981,529,1739,0.131684876365727,0.56411730879816,0.304197814836113
"1050","2011-02-11",225,980,516,1721,0.130737943056363,0.569436374201046,0.299825682742592
"1051","2011-02-18",223,984,506,1713,0.130180969060128,0.574430823117338,0.295388207822534
"1052","2011-02-25",220,981,498,1699,0.12948793407887,0.577398469688052,0.293113596233078
"1053","2011-03-04",234,970,503,1707,0.137082601054482,0.568248388986526,0.294669009958992
"1054","2011-03-11",225,981,509,1715,0.131195335276968,0.57201166180758,0.296793002915452
"1055","2011-03-18",231,986,503,1720,0.134302325581395,0.573255813953488,0.292441860465116
"1056","2011-03-25",224,995,519,1738,0.128883774453395,0.572497123130035,0.298619102416571
"1057","2011-04-01",228,1017,531,1776,0.128378378378378,0.572635135135135,0.298986486486486
"1058","2011-04-08",230,1009,543,1782,0.129068462401796,0.5662177328844,0.304713804713805
"1059","2011-04-15",217,1003,552,1772,0.122460496613995,0.566027088036117,0.311512415349887
"1060","2011-04-21",213,1020,567,1800,0.118333333333333,0.566666666666667,0.315
"1061","2011-04-29",219,1023,576,1818,0.12046204620462,0.562706270627063,0.316831683168317
"1062","2011-05-06",225,1038,573,1836,0.122549019607843,0.565359477124183,0.312091503267974
"1063","2011-05-13",226,1041,563,1830,0.123497267759563,0.568852459016393,0.307650273224044
"1064","2011-05-20",225,1038,567,1830,0.122950819672131,0.567213114754098,0.309836065573771
"1065","2011-05-27",232,1054,561,1847,0.125609095831077,0.570655116404981,0.303735787763942
"1066","2011-06-03",230,1051,573,1854,0.124056094929881,0.56688241639698,0.309061488673139
"1067","2011-06-10",231,1065,559,1855,0.124528301886792,0.574123989218329,0.301347708894879
"1068","2011-06-17",241,1061,558,1860,0.129569892473118,0.570430107526882,0.3
"1069","2011-06-24",236,1081,565,1882,0.125398512221041,0.574388947927737,0.300212539851222
"1070","2011-07-01",243,1073,570,1886,0.128844114528102,0.568928950159067,0.302226935312831
"1071","2011-07-08",244,1073,570,1887,0.1293057763646,0.568627450980392,0.302066772655008
"1072","2011-07-15",253,1086,566,1905,0.132808398950131,0.57007874015748,0.297112860892388
"1073","2011-07-22",244,1102,570,1916,0.127348643006263,0.575156576200417,0.297494780793319
"1074","2011-07-29",246,1080,582,1908,0.128930817610063,0.566037735849057,0.30503144654088
"1075","2011-08-05",244,1099,577,1920,0.127083333333333,0.572395833333333,0.300520833333333
"1076","2011-08-12",240,1123,596,1959,0.122511485451761,0.573251659009699,0.30423685553854
"1077","2011-08-19",227,1138,609,1974,0.11499493414387,0.576494427558257,0.308510638297872
"1078","2011-08-26",228,1140,607,1975,0.115443037974684,0.577215189873418,0.307341772151899
"1079","2011-09-02",238,1136,594,1968,0.120934959349594,0.577235772357724,0.301829268292683
"1080","2011-09-09",235,1134,589,1958,0.120020429009193,0.579162410623085,0.300817160367722
"1081","2011-09-16",241,1137,607,1985,0.121410579345088,0.5727959697733,0.305793450881612
"1082","2011-09-23",242,1140,609,1991,0.121546961325967,0.572576594676042,0.305876443997991
"1083","2011-09-30",238,1135,617,1990,0.119597989949749,0.57035175879397,0.310050251256281
"1084","2011-10-07",246,1148,618,2012,0.122266401590457,0.570576540755467,0.307157057654076
"1085","2011-10-14",250,1153,620,2023,0.123578843302027,0.569945625308947,0.306475531389026
"1086","2011-10-21",241,1142,630,2013,0.119721808246398,0.567312468951813,0.312965722801788
"1087","2011-10-28",243,1155,623,2021,0.120237506185057,0.571499257793172,0.308263236021771
"1088","2011-11-04",243,1157,626,2026,0.119940769990128,0.571076011846002,0.30898321816387
"1089","2011-11-11",231,1152,633,2016,0.114583333333333,0.571428571428572,0.313988095238095
"1090","2011-11-18",213,1147,641,2001,0.106446776611694,0.573213393303348,0.320339830084958
"1091","2011-11-25",213,1155,632,2000,0.1065,0.5775,0.316
"1092","2011-12-02",217,1156,620,1993,0.108881083793276,0.580030105368791,0.311088810837933
"1093","2011-12-09",217,1151,619,1987,0.109209864116759,0.579265223955712,0.311524911927529
"1094","2011-12-16",213,1184,622,2019,0.105497771173848,0.5864289252105,0.308073303615651
"1095","2011-12-22",213,1172,623,2008,0.106075697211155,0.583665338645418,0.310258964143426
"1096","2011-12-29",215,1167,625,2007,0.107125062282013,0.581464872944694,0.311410064773293
"1097","2012-01-06",216,1160,631,2007,0.10762331838565,0.577977080219233,0.314399601395117
"1098","2012-01-13",213,1161,613,1987,0.107196779063915,0.584297936587821,0.308505284348264
"1099","2012-01-20",206,1183,619,2008,0.102589641434263,0.589143426294821,0.308266932270916
"1100","2012-01-27",217,1185,606,2008,0.108067729083665,0.590139442231076,0.301792828685259
"1101","2012-02-03",217,1174,606,1997,0.108662994491738,0.587881822734101,0.303455182774161
"1102","2012-02-10",215,1171,603,1989,0.108094519859226,0.588738059326295,0.30316742081448
"1103","2012-02-17",214,1163,617,1994,0.107321965897693,0.583249749247743,0.309428284854564
"1104","2012-02-24",210,1165,606,1981,0.106007067137809,0.588086824835942,0.305906108026249
"1105","2012-03-02",215,1170,604,1989,0.108094519859226,0.588235294117647,0.303670186023127
"1106","2012-03-09",212,1164,597,1973,0.107450582868728,0.589964521033958,0.302584896097314
"1107","2012-03-16",228,1180,576,1984,0.11491935483871,0.594758064516129,0.290322580645161
"1108","2012-03-23",231,1174,563,1968,0.117378048780488,0.596544715447154,0.286077235772358
"1109","2012-03-30",233,1180,566,1979,0.117736230419404,0.596260737746336,0.28600303183426
"1110","2012-04-05",231,1165,583,1979,0.116725618999495,0.588681152097019,0.294593228903487
"1111","2012-04-13",237,1145,568,1950,0.121538461538462,0.587179487179487,0.291282051282051
"1112","2012-04-20",246,1155,571,1972,0.12474645030426,0.585699797160243,0.289553752535497
"1113","2012-04-27",243,1139,563,1945,0.124935732647815,0.58560411311054,0.289460154241645
"1114","2012-05-04",234,1158,573,1965,0.119083969465649,0.589312977099237,0.291603053435115
"1115","2012-05-11",228,1187,559,1974,0.115501519756839,0.601317122593718,0.283181357649443
"1116","2012-05-18",227,1193,566,1986,0.114300100704935,0.600704934541793,0.284994964753273
"1117","2012-05-25",222,1191,570,1983,0.111951588502269,0.600605143721634,0.287443267776097
"1118","2012-06-01",217,1183,580,1980,0.10959595959596,0.597474747474747,0.292929292929293
"1119","2012-06-08",235,1177,572,1984,0.118447580645161,0.593245967741935,0.288306451612903
"1120","2012-06-15",233,1162,576,1971,0.118214104515474,0.589548452562151,0.292237442922374
"1121","2012-06-22",233,1165,568,1966,0.118514750762971,0.592573753814853,0.288911495422177
"1122","2012-06-29",235,1171,553,1959,0.119959162838183,0.597753956100051,0.282286881061766
"1123","2012-07-06",242,1174,549,1965,0.123155216284987,0.597455470737913,0.279389312977099
"1124","2012-07-13",232,1166,555,1953,0.11879160266257,0.597030209933436,0.284178187403994
"1125","2012-07-20",230,1164,541,1935,0.118863049095607,0.601550387596899,0.279586563307494
"1126","2012-07-27",240,1151,533,1924,0.124740124740125,0.598232848232848,0.277027027027027
"1127","2012-08-03",228,1155,547,1930,0.118134715025907,0.598445595854922,0.283419689119171
"1128","2012-08-10",227,1161,543,1931,0.117555670636976,0.601242879337131,0.281201450025893
"1129","2012-08-17",229,1153,532,1914,0.119644723092999,0.602403343782654,0.277951933124347
"1130","2012-08-24",220,1159,519,1898,0.115911485774499,0.610642781875659,0.273445732349842
"1131","2012-08-31",219,1149,526,1894,0.115628299894403,0.606652587117212,0.277719112988384
"1132","2012-09-07",214,1135,515,1864,0.11480686695279,0.608905579399142,0.276287553648069
"1133","2012-09-14",207,1133,524,1864,0.111051502145923,0.607832618025751,0.281115879828326
"1134","2012-09-21",202,1149,508,1859,0.108660570199032,0.618074233458849,0.273265196342119
"1135","2012-09-28",192,1142,514,1848,0.103896103896104,0.617965367965368,0.278138528138528
"1136","2012-10-05",194,1132,511,1837,0.105606967882417,0.616222101252041,0.278170930865542
"1137","2012-10-12",194,1112,529,1835,0.105722070844687,0.605994550408719,0.288283378746594
"1138","2012-10-19",200,1114,525,1839,0.108754758020663,0.605764002175095,0.285481239804241
"1139","2012-10-26",209,1105,512,1826,0.114457831325301,0.605147864184009,0.28039430449069
"1140","2012-11-02",195,1105,500,1800,0.108333333333333,0.613888888888889,0.277777777777778
"1141","2012-11-09",194,1104,508,1806,0.107419712070875,0.611295681063123,0.281284606866002
"1142","2012-11-16",194,1105,510,1809,0.107241569928137,0.610834715312327,0.281923714759536
"1143","2012-11-21",194,1114,509,1817,0.106769400110072,0.613098514034122,0.280132085855806
"1144","2012-11-30",193,1110,508,1811,0.10657095527333,0.612921038100497,0.280508006626173
"1145","2012-12-07",191,1103,506,1800,0.106111111111111,0.612777777777778,0.281111111111111
"1146","2012-12-14",190,1105,504,1799,0.105614230127849,0.614230127848805,0.280155642023346
"1147","2012-12-21",182,1105,487,1774,0.102593010146561,0.622886133032695,0.274520856820744
"1148","2012-12-28",175,1111,477,1763,0.0992626205331821,0.630175836642087,0.270561542824731
"1149","2013-01-04",170,1112,480,1762,0.0964812712826334,0.631101021566402,0.272417707150965
"1150","2013-01-11",182,1119,460,1761,0.103350369108461,0.635434412265758,0.261215218625781
"1151","2013-01-18",180,1127,442,1749,0.102915951972556,0.644368210405946,0.252715837621498
"1152","2013-01-25",181,1127,445,1753,0.103251568739304,0.642897889332573,0.253850541928123
"1153","2013-02-01",183,1136,445,1764,0.103741496598639,0.643990929705215,0.252267573696145
"1154","2013-02-08",185,1143,431,1759,0.105173393973849,0.649801023308698,0.245025582717453
"1155","2013-02-15",194,1139,429,1762,0.110102156640182,0.646424517593644,0.243473325766175
"1156","2013-02-22",197,1140,424,1761,0.111868256672345,0.647359454855196,0.240772288472459
"1157","2013-03-01",185,1141,431,1757,0.105293113261241,0.649402390438247,0.245304496300512
"1158","2013-03-08",195,1130,427,1752,0.111301369863014,0.644977168949772,0.243721461187215
"1159","2013-03-15",209,1131,436,1776,0.11768018018018,0.636824324324324,0.245495495495496
"1160","2013-03-22",214,1100,432,1746,0.122565864833906,0.630011454753723,0.247422680412371
"1161","2013-03-28",206,1099,443,1748,0.117848970251716,0.628718535469108,0.253432494279176
"1162","2013-04-05",203,1084,451,1738,0.116800920598389,0.623705408515535,0.259493670886076
"1163","2013-04-12",206,1102,463,1771,0.116318464144551,0.622247317899492,0.261434217955957
"1164","2013-04-19",200,1097,461,1758,0.113765642775882,0.624004550625711,0.262229806598407
"1165","2013-04-26",199,1084,471,1754,0.11345496009122,0.618015963511973,0.268529076396807
"1166","2013-05-03",197,1092,475,1764,0.111678004535147,0.619047619047619,0.269274376417234
"1167","2013-05-10",198,1099,472,1769,0.111927642736009,0.621254946297343,0.266817410966648
"1168","2013-05-17",211,1096,462,1769,0.11927642736009,0.619559072922555,0.261164499717354
"1169","2013-05-24",218,1087,457,1762,0.12372304199773,0.616912599318956,0.259364358683314
"1170","2013-05-31",232,1089,450,1771,0.130999435347261,0.614906832298137,0.254093732354602
"1171","2013-06-07",238,1088,439,1765,0.134844192634561,0.61643059490085,0.248725212464589
"1172","2013-06-14",244,1086,441,1771,0.137775268210051,0.613212874082439,0.24901185770751
"1173","2013-06-21",242,1079,438,1759,0.13757816941444,0.613416714042069,0.249005116543491
"1174","2013-06-28",240,1067,441,1748,0.137299771167048,0.610411899313501,0.252288329519451
"1175","2013-07-03",255,1068,434,1757,0.14513375071144,0.607854297097325,0.247011952191235
"1176","2013-07-12",269,1058,432,1759,0.152927799886299,0.601478112563957,0.245594087549744
"1177","2013-07-19",280,1058,432,1770,0.15819209039548,0.59774011299435,0.24406779661017
"1178","2013-07-26",287,1067,422,1776,0.161599099099099,0.600788288288288,0.237612612612613
"1179","2013-08-02",277,1073,432,1782,0.155443322109989,0.602132435465769,0.242424242424242
"1180","2013-08-09",266,1065,447,1778,0.149606299212598,0.598987626546682,0.25140607424072
"1181","2013-08-16",269,1077,445,1791,0.150195421552205,0.601340033500838,0.248464544946957
"1182","2013-08-23",256,1075,445,1776,0.144144144144144,0.605292792792793,0.250563063063063
"1183","2013-08-30",248,1078,450,1776,0.13963963963964,0.606981981981982,0.253378378378378
"1184","2013-09-06",250,1075,442,1767,0.141482739105829,0.608375778155065,0.250141482739106
"1185","2013-09-13",248,1076,444,1768,0.14027149321267,0.608597285067873,0.251131221719457
"1186","2013-09-20",249,1091,421,1761,0.141396933560477,0.619534355479841,0.239068710959682
"1187","2013-09-27",242,1085,417,1744,0.138761467889908,0.622133027522936,0.239105504587156
"1188","2013-10-04",241,1099,416,1756,0.137243735763098,0.625854214123007,0.236902050113895
"1189","2013-10-11",228,1106,409,1743,0.130808950086059,0.634538152610442,0.2346528973035
"1190","2013-10-18",239,1099,401,1739,0.137435307648074,0.631972397929845,0.230592294422082
"1191","2013-10-25",249,1098,391,1738,0.143268124280783,0.631760644418872,0.224971231300345
"1192","2013-11-01",230,1104,408,1742,0.13203214695752,0.633754305396096,0.234213547646383
"1193","2013-11-08",223,1114,417,1754,0.127137970353478,0.635119726339795,0.237742303306727
"1194","2013-11-15",220,1114,428,1762,0.124858115777526,0.632236095346198,0.242905788876277
"1195","2013-11-22",216,1127,418,1761,0.122657580919932,0.639977285633163,0.237365133446905
"1196","2013-11-27",222,1127,414,1763,0.125921724333522,0.639251276233693,0.234826999432785
"1197","2013-12-06",223,1137,415,1775,0.125633802816901,0.64056338028169,0.233802816901408
"1198","2013-12-13",230,1145,407,1782,0.129068462401796,0.642536475869809,0.228395061728395
"1199","2013-12-20",223,1140,405,1768,0.126131221719457,0.644796380090498,0.229072398190045
"1200","2013-12-27",224,1146,387,1757,0.127490039840637,0.652248150256118,0.220261809903244
"1201","2014-01-03",226,1148,377,1751,0.129069103369503,0.655625356938892,0.215305539691605
"1202","2014-01-10",224,1158,372,1754,0.127708095781072,0.660205245153934,0.212086659064994
"1203","2014-01-17",219,1173,385,1777,0.123241418120428,0.660101294316263,0.216657287563309
"1204","2014-01-24",211,1170,396,1777,0.118739448508723,0.658413055711874,0.222847495779403
"1205","2014-01-31",220,1173,392,1785,0.123249299719888,0.657142857142857,0.219607843137255
"1206","2014-02-07",206,1176,389,1771,0.116318464144551,0.66403162055336,0.219649915302089
"1207","2014-02-14",201,1183,380,1764,0.113945578231293,0.670634920634921,0.215419501133787
"1208","2014-02-21",197,1182,392,1771,0.111236589497459,0.667419536984754,0.221343873517787
"1209","2014-02-28",197,1181,391,1769,0.11136235161108,0.667608818541549,0.221028829847371
"1210","2014-03-07",198,1202,392,1792,0.110491071428571,0.670758928571429,0.21875
"1211","2014-03-14",204,1212,393,1809,0.112769485903814,0.669983416252073,0.217247097844113
"1212","2014-03-21",213,1206,384,1803,0.118136439267887,0.668885191347754,0.212978369384359
"1213","2014-03-28",214,1211,384,1809,0.118297401879491,0.669430624654505,0.212271973466003
"1214","2014-04-04",201,1224,393,1818,0.110561056105611,0.673267326732673,0.216171617161716
"1215","2014-04-11",216,1224,391,1831,0.11796832332059,0.668487165483343,0.213544511196068
"1216","2014-04-17",216,1224,391,1831,0.11796832332059,0.668487165483343,0.213544511196068
"1217","2014-04-25",218,1245,398,1861,0.117141321869962,0.668995163890382,0.213863514239656
"1218","2014-05-02",211,1247,396,1854,0.113807982740022,0.67259978425027,0.213592233009709
"1219","2014-05-09",208,1243,404,1855,0.112129380053908,0.670080862533693,0.217789757412399
"1220","2014-05-16",207,1248,406,1861,0.111230521225148,0.670607200429876,0.218162278344976
"1221","2014-05-23",205,1243,409,1857,0.110393107162089,0.669359181475498,0.220247711362413
"1222","2014-05-30",212,1251,403,1866,0.113612004287245,0.670418006430868,0.215969989281886
"1223","2014-06-06",221,1250,389,1860,0.118817204301075,0.672043010752688,0.209139784946237
"1224","2014-06-13",218,1248,388,1854,0.117583603020496,0.673139158576052,0.209277238403452
"1225","2014-06-20",228,1250,380,1858,0.122712594187298,0.672766415500538,0.204520990312164
"1226","2014-06-27",229,1263,381,1873,0.122263747997864,0.674319273892152,0.203416978109984
"1227","2014-07-03",222,1268,384,1874,0.11846318036286,0.676627534685165,0.204909284951974
"1228","2014-07-11",222,1276,377,1875,0.1184,0.680533333333333,0.201066666666667
"1229","2014-07-18",217,1288,366,1871,0.115980758952432,0.688401924104757,0.195617316942811
"1230","2014-07-25",229,1293,361,1883,0.121614445034519,0.686670207116304,0.191715347849177
"1231","2014-08-01",218,1298,373,1889,0.115404976177872,0.68713605082054,0.197458973001588
"1232","2014-08-08",213,1317,378,1908,0.111635220125786,0.690251572327044,0.19811320754717
"1233","2014-08-15",216,1329,368,1913,0.112911657083116,0.694720334553058,0.192368008363826
"1234","2014-08-22",209,1321,366,1896,0.110232067510549,0.696729957805907,0.193037974683544
"1235","2014-08-29",210,1330,374,1914,0.109717868338558,0.694879832810867,0.195402298850575
"1236","2014-09-05",224,1333,368,1925,0.116363636363636,0.692467532467532,0.191168831168831
"1237","2014-09-12",217,1342,372,1931,0.112377006732263,0.694976696012429,0.192646297255308
"1238","2014-09-19",212,1341,378,1931,0.109787674779907,0.694458829621958,0.195753495598136
"1239","2014-09-26",211,1347,373,1931,0.109269808389436,0.697566027964785,0.193164163645779
"1240","2014-10-03",209,1341,372,1922,0.108740894901145,0.697710718002081,0.193548387096774
"1241","2014-10-10",207,1353,370,1930,0.107253886010363,0.701036269430052,0.191709844559585
"1242","2014-10-17",203,1353,362,1918,0.105839416058394,0.705422314911366,0.18873826903024
"1243","2014-10-24",211,1355,361,1927,0.109496626881162,0.703165542293721,0.187337830825117
"1244","2014-10-31",211,1353,365,1929,0.10938310005184,0.701399688958009,0.18921721099015
"1245","2014-11-07",203,1362,360,1925,0.105454545454545,0.707532467532468,0.187012987012987
"1246","2014-11-14",205,1369,354,1928,0.106327800829876,0.7100622406639,0.183609958506224
"1247","2014-11-21",205,1372,352,1929,0.106272680145153,0.711249351995853,0.182477967858994
"1248","2014-11-26",194,1371,352,1917,0.101199791340636,0.715179968701096,0.183620239958268
"1249","2014-12-05",198,1368,354,1920,0.103125,0.7125,0.184375
"1250","2014-12-12",196,1367,330,1893,0.103539355520338,0.722134178552562,0.1743264659271
"1251","2014-12-19",195,1356,324,1875,0.104,0.7232,0.1728
"1252","2014-12-26",181,1350,309,1840,0.0983695652173913,0.733695652173913,0.167934782608696
"1253","2015-01-02",175,1336,300,1811,0.0966316951960243,0.73771397018222,0.165654334621756
"1254","2015-01-09",161,1301,288,1750,0.092,0.743428571428572,0.164571428571429
"1255","2015-01-16",153,1253,270,1676,0.0912887828162291,0.747613365155131,0.16109785202864
"1256","2015-01-23",146,1229,258,1633,0.0894060012247398,0.75260257195346,0.1579914268218
"1257","2015-01-30",140,1168,235,1543,0.0907323395981854,0.756966947504861,0.152300712896954
"1258","2015-02-06",135,1088,233,1456,0.0927197802197802,0.747252747252747,0.160027472527473
"1259","2015-02-13",123,1025,210,1358,0.0905743740795287,0.754786450662739,0.154639175257732
"1260","2015-02-20",128,979,203,1310,0.0977099236641222,0.747328244274809,0.154961832061069
"1261","2015-02-27",127,946,194,1267,0.100236779794791,0.746645619573796,0.153117600631413
"1262","2015-03-06",120,895,177,1192,0.100671140939597,0.750838926174497,0.148489932885906
"1263","2015-03-13",110,849,166,1125,0.0977777777777778,0.754666666666667,0.147555555555556
"1264","2015-03-20",92,829,148,1069,0.0860617399438728,0.775491113189897,0.13844714686623
"1265","2015-03-27",92,812,144,1048,0.0877862595419847,0.774809160305344,0.137404580152672
"1266","2015-04-02",93,799,136,1028,0.0904669260700389,0.777237354085603,0.132295719844358
"1267","2015-04-10",90,770,128,988,0.0910931174089069,0.779352226720648,0.129554655870445
"1268","2015-04-17",91,741,122,954,0.0953878406708595,0.776729559748428,0.127882599580713
"1269","2015-04-24",91,720,121,932,0.0976394849785408,0.772532188841202,0.129828326180257
"1270","2015-05-01",93,699,113,905,0.102762430939227,0.772375690607735,0.124861878453039
"1271","2015-05-08",88,692,114,894,0.0984340044742729,0.774049217002237,0.12751677852349
"1272","2015-05-15",89,685,114,888,0.100225225225225,0.771396396396396,0.128378378378378
"1273","2015-05-22",85,683,117,885,0.096045197740113,0.771751412429379,0.132203389830508
"1274","2015-05-29",90,674,111,875,0.102857142857143,0.770285714285714,0.126857142857143
"1275","2015-06-05",96,673,99,868,0.110599078341014,0.775345622119816,0.114055299539171
"1276","2015-06-12",95,663,101,859,0.110593713620489,0.771827706635623,0.117578579743888
"1277","2015-06-19",95,662,100,857,0.110851808634772,0.772462077012835,0.116686114352392
"1278","2015-06-26",98,654,107,859,0.114086146682189,0.761350407450524,0.124563445867288
"1279","2015-07-02",97,657,108,862,0.112529002320186,0.762180974477958,0.125290023201856
"1280","2015-07-10",88,654,121,863,0.101969872537659,0.757821552723059,0.140208574739282
"1281","2015-07-17",84,650,123,857,0.0980163360560093,0.758459743290548,0.143523920653442
"1282","2015-07-24",83,662,131,876,0.0947488584474886,0.755707762557078,0.149543378995434
"1283","2015-07-31",84,664,126,874,0.0961098398169336,0.759725400457666,0.1441647597254
"1284","2015-08-07",83,672,129,884,0.0938914027149321,0.760180995475113,0.145927601809955
"1285","2015-08-14",81,676,127,884,0.0916289592760181,0.764705882352941,0.143665158371041
"1286","2015-08-21",78,677,130,885,0.088135593220339,0.764971751412429,0.146892655367232
"1287","2015-08-28",80,672,125,877,0.0912200684150513,0.766248574686431,0.142531356898518
"1288","2015-09-04",85,659,120,864,0.0983796296296296,0.762731481481482,0.138888888888889
"1289","2015-09-11",81,648,119,848,0.0955188679245283,0.764150943396226,0.140330188679245
"1290","2015-09-18",83,640,119,842,0.0985748218527316,0.760095011876485,0.141330166270784
"1291","2015-09-25",86,629,123,838,0.102625298329356,0.750596658711217,0.146778042959427
"1292","2015-10-02",83,609,117,809,0.102595797280593,0.752781211372064,0.144622991347342
"1293","2015-10-09",83,598,114,795,0.10440251572327,0.752201257861635,0.143396226415094
"1294","2015-10-16",86,591,110,787,0.109275730622618,0.750952986022872,0.139771283354511
"1295","2015-10-23",87,591,109,787,0.110546378653113,0.750952986022872,0.138500635324015
"1296","2015-10-30",86,577,112,775,0.110967741935484,0.744516129032258,0.144516129032258
"1297","2015-11-06",81,585,105,771,0.105058365758755,0.75875486381323,0.136186770428016
"1298","2015-11-13",72,587,108,767,0.0938722294654498,0.765319426336376,0.140808344198175
"1299","2015-11-20",69,581,107,757,0.0911492734478204,0.767503302509908,0.141347424042272
"1300","2015-11-25",66,569,109,744,0.0887096774193548,0.764784946236559,0.146505376344086
"1301","2015-12-04",64,569,104,737,0.0868385345997286,0.772048846675712,0.141112618724559
"1302","2015-12-11",64,554,91,709,0.0902679830747532,0.781382228490832,0.128349788434415
"1303","2015-12-18",63,559,87,709,0.0888575458392102,0.788434414668547,0.122708039492243
"1304","2015-12-23",60,554,86,700,0.0857142857142857,0.791428571428571,0.122857142857143
"1305","2015-12-31",60,549,89,698,0.0859598853868195,0.786532951289398,0.127507163323782
"1306","2016-01-08",64,519,81,664,0.0963855421686747,0.781626506024096,0.121987951807229
"1307","2016-01-15",62,511,77,650,0.0953846153846154,0.786153846153846,0.118461538461538
"1308","2016-01-22",60,500,77,637,0.0941915227629513,0.784929356357928,0.120879120879121
"1309","2016-01-29",58,487,74,619,0.0936995153473344,0.786752827140549,0.119547657512116
"1310","2016-02-05",53,458,60,571,0.0928196147110333,0.802101576182137,0.10507880910683
"1311","2016-02-12",49,433,59,541,0.0905730129390019,0.800369685767098,0.1090573012939
"1312","2016-02-19",48,416,50,514,0.0933852140077821,0.809338521400778,0.0972762645914397
"1313","2016-02-26",47,397,58,502,0.0936254980079681,0.790836653386454,0.115537848605578
"1314","2016-03-04",42,389,58,489,0.0858895705521472,0.795501022494888,0.118609406952965
"1315","2016-03-11",50,375,55,480,0.104166666666667,0.78125,0.114583333333333
"1316","2016-03-18",49,369,58,476,0.102941176470588,0.775210084033613,0.121848739495798
"1317","2016-03-24",52,359,53,464,0.112068965517241,0.773706896551724,0.114224137931034
"1318","2016-04-01",49,346,55,450,0.108888888888889,0.768888888888889,0.122222222222222
"1319","2016-04-08",52,341,50,443,0.117381489841986,0.769751693002257,0.112866817155756
"1320","2016-04-15",51,335,54,440,0.115909090909091,0.761363636363636,0.122727272727273
"1321","2016-04-22",48,332,51,431,0.111368909512761,0.77030162412993,0.118329466357309
"1322","2016-04-29",46,324,50,420,0.10952380952381,0.771428571428571,0.119047619047619
"1323","2016-05-06",44,318,53,415,0.106024096385542,0.766265060240964,0.127710843373494
"1324","2016-05-13",38,315,53,406,0.0935960591133005,0.775862068965517,0.130541871921182
"1325","2016-05-20",42,314,48,404,0.103960396039604,0.777227722772277,0.118811881188119
"1326","2016-05-27",44,314,46,404,0.108910891089109,0.777227722772277,0.113861386138614
"1327","2016-06-03",44,319,45,408,0.107843137254902,0.781862745098039,0.110294117647059
"1328","2016-06-10",45,323,46,414,0.108695652173913,0.780193236714976,0.111111111111111
"1329","2016-06-17",45,326,53,424,0.106132075471698,0.768867924528302,0.125
"1330","2016-06-24",43,325,53,421,0.102137767220903,0.771971496437055,0.125890736342043
"1331","2016-07-01",38,332,61,431,0.0881670533642692,0.77030162412993,0.1415313225058
"1332","2016-07-08",36,343,61,440,0.0818181818181818,0.779545454545455,0.138636363636364
"1333","2016-07-15",43,344,60,447,0.0961968680089486,0.769574944071588,0.134228187919463
"1334","2016-07-22",44,357,61,462,0.0952380952380952,0.772727272727273,0.132034632034632
"1335","2016-07-29",48,354,61,463,0.103671706263499,0.764578833693305,0.131749460043197
"1336","2016-08-05",44,362,58,464,0.0948275862068965,0.780172413793103,0.125
"1337","2016-08-12",44,375,62,481,0.0914760914760915,0.77962577962578,0.128898128898129
"1338","2016-08-19",45,382,64,491,0.0916496945010183,0.778004073319756,0.130346232179226
"1339","2016-08-26",48,379,62,489,0.098159509202454,0.775051124744376,0.12678936605317
"1340","2016-09-02",42,395,60,497,0.0845070422535211,0.79476861167002,0.120724346076459
"1341","2016-09-09",48,396,64,508,0.094488188976378,0.779527559055118,0.125984251968504
"1342","2016-09-16",48,394,64,506,0.0948616600790514,0.778656126482213,0.126482213438735
"1343","2016-09-23",49,402,60,511,0.0958904109589041,0.786692759295499,0.117416829745597
"1344","2016-09-30",51,407,64,522,0.0977011494252874,0.779693486590038,0.122605363984674
"1345","2016-10-07",50,413,61,524,0.0954198473282443,0.788167938931298,0.116412213740458
"1346","2016-10-14",51,431,57,539,0.0946196660482375,0.799628942486085,0.105751391465677
"1347","2016-10-21",51,445,57,553,0.0922242314647378,0.804701627486438,0.103074141048825
"1348","2016-10-28",54,450,53,557,0.0969479353680431,0.807899461400359,0.0951526032315979
"1349","2016-11-04",52,459,58,569,0.0913884007029877,0.806678383128295,0.101933216168717
